id,url,head_code,name
1102,https://icd.who.int/browse10/2019/en#/O30-O48,O30,Multiple gestation
1103,https://icd.who.int/browse10/2019/en#/O30-O48,O31,Complications specific to multiple gestation
1104,https://icd.who.int/browse10/2019/en#/O30-O48,O32,Maternal care for known or suspected malpresentation of fetus
1105,https://icd.who.int/browse10/2019/en#/O30-O48,O33,Maternal care for known or suspected disproportion
1106,https://icd.who.int/browse10/2019/en#/O30-O48,O34,Maternal care for known or suspected abnormality of pelvic organs
1107,https://icd.who.int/browse10/2019/en#/O30-O48,O35,Maternal care for known or suspected fetal abnormality and damage
1108,https://icd.who.int/browse10/2019/en#/O30-O48,O36,Maternal care for other known or suspected fetal problems
1109,https://icd.who.int/browse10/2019/en#/O30-O48,O40,Polyhydramnios
1110,https://icd.who.int/browse10/2019/en#/O30-O48,O41,Other disorders of amniotic fluid and membranes
1111,https://icd.who.int/browse10/2019/en#/O30-O48,O42,Premature rupture of membranes
1112,https://icd.who.int/browse10/2019/en#/O30-O48,O43,Placental disorders
1113,https://icd.who.int/browse10/2019/en#/O30-O48,O44,Placenta praevia
1114,https://icd.who.int/browse10/2019/en#/O30-O48,O45,Premature separation of placenta [abruptio placentae]
1115,https://icd.who.int/browse10/2019/en#/O30-O48,O46,"Antepartum haemorrhage, not elsewhere classified"
1116,https://icd.who.int/browse10/2019/en#/O30-O48,O47,False labour
1117,https://icd.who.int/browse10/2019/en#/O30-O48,O48,Prolonged pregnancy
1118,https://icd.who.int/browse10/2019/en#/O60-O75,O60,Preterm labour and delivery
1119,https://icd.who.int/browse10/2019/en#/O60-O75,O61,Failed induction of labour
1120,https://icd.who.int/browse10/2019/en#/O60-O75,O62,Abnormalities of forces of labour
1121,https://icd.who.int/browse10/2019/en#/O60-O75,O63,Long labour
1122,https://icd.who.int/browse10/2019/en#/O60-O75,O64,Obstructed labour due to malposition and malpresentation of fetus
1123,https://icd.who.int/browse10/2019/en#/O60-O75,O65,Obstructed labour due to maternal pelvic abnormality
1124,https://icd.who.int/browse10/2019/en#/O60-O75,O66,Other obstructed labour
1125,https://icd.who.int/browse10/2019/en#/O60-O75,O67,"Labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified"
1126,https://icd.who.int/browse10/2019/en#/O60-O75,O68,Labour and delivery complicated by fetal stress [distress]
1127,https://icd.who.int/browse10/2019/en#/O60-O75,O69,Labour and delivery complicated by umbilical cord complications
1128,https://icd.who.int/browse10/2019/en#/O60-O75,O70,Perineal laceration during delivery
1129,https://icd.who.int/browse10/2019/en#/O60-O75,O71,Other obstetric trauma
1130,https://icd.who.int/browse10/2019/en#/O60-O75,O72,Postpartum haemorrhage
1131,https://icd.who.int/browse10/2019/en#/O60-O75,O73,"Retained placenta and membranes, without haemorrhage"
1132,https://icd.who.int/browse10/2019/en#/O60-O75,O74,Complications of anaesthesia during labour and delivery
1133,https://icd.who.int/browse10/2019/en#/O60-O75,O75,"Other complications of labour and delivery, not elsewhere classified"
1134,https://icd.who.int/browse10/2019/en#/O80-O84,O80,Single spontaneous delivery
1135,https://icd.who.int/browse10/2019/en#/O80-O84,O81,Single delivery by forceps and vacuum extractor
1136,https://icd.who.int/browse10/2019/en#/O80-O84,O82,Single delivery by caesarean section
1137,https://icd.who.int/browse10/2019/en#/O80-O84,O83,Other assisted single delivery
1138,https://icd.who.int/browse10/2019/en#/O80-O84,O84,Multiple delivery
1139,https://icd.who.int/browse10/2019/en#/O85-O92,O85,Puerperal sepsis
1140,https://icd.who.int/browse10/2019/en#/O85-O92,O86,Other puerperal infections
1141,https://icd.who.int/browse10/2019/en#/O85-O92,O87,Venous complications and haemorrhoids in the puerperium
1142,https://icd.who.int/browse10/2019/en#/O85-O92,O88,Obstetric embolism
1143,https://icd.who.int/browse10/2019/en#/O85-O92,O89,Complications of anaesthesia during the puerperium
1144,https://icd.who.int/browse10/2019/en#/O85-O92,O90,"Complications of the puerperium, not elsewhere classified"
1145,https://icd.who.int/browse10/2019/en#/O85-O92,O91,Infections of breast associated with childbirth
1146,https://icd.who.int/browse10/2019/en#/O85-O92,O92,Other disorders of breast and lactation associated with childbirth
1147,https://icd.who.int/browse10/2019/en#/O94-O99,O94,"Sequelae of complication of pregnancy, childbirth and the puerperium"
1148,https://icd.who.int/browse10/2019/en#/O94-O99,O95,Obstetric death of unspecified cause
1149,https://icd.who.int/browse10/2019/en#/O94-O99,O96,Death from any obstetric cause occurring more than 42 days but less than one year after delivery
1150,https://icd.who.int/browse10/2019/en#/O94-O99,O97,Death from sequelae of obstetric causes
1151,https://icd.who.int/browse10/2019/en#/O94-O99,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium"
1152,https://icd.who.int/browse10/2019/en#/O94-O99,O99,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium"
1153,https://icd.who.int/browse10/2019/en#/P00-P04,P00,Fetus and newborn affected by maternal conditions that may be unrelated to present pregnancy
1154,https://icd.who.int/browse10/2019/en#/P00-P04,P01,Fetus and newborn affected by maternal complications of pregnancy
1155,https://icd.who.int/browse10/2019/en#/P00-P04,P02,"Fetus and newborn affected by complications of placenta, cord and membranes"
1156,https://icd.who.int/browse10/2019/en#/P00-P04,P03,Fetus and newborn affected by other complications of labour and delivery
1157,https://icd.who.int/browse10/2019/en#/P00-P04,P04,Fetus and newborn affected by noxious influences transmitted via placenta or breast milk
1158,https://icd.who.int/browse10/2019/en#/P05-P08,P05,Slow fetal growth and fetal malnutrition
1159,https://icd.who.int/browse10/2019/en#/P05-P08,P07,"Disorders related to short gestation and low birth weight, not elsewhere classified"
1160,https://icd.who.int/browse10/2019/en#/P05-P08,P08,Disorders related to long gestation and high birth weight
1161,https://icd.who.int/browse10/2019/en#/P10-P15,P10,Intracranial laceration and haemorrhage due to birth injury
1162,https://icd.who.int/browse10/2019/en#/P10-P15,P11,Other birth injuries to central nervous system
1163,https://icd.who.int/browse10/2019/en#/P10-P15,P12,Birth injury to scalp
1164,https://icd.who.int/browse10/2019/en#/P10-P15,P13,Birth injury to skeleton
1165,https://icd.who.int/browse10/2019/en#/P10-P15,P14,Birth injury to peripheral nervous system
1166,https://icd.who.int/browse10/2019/en#/P10-P15,P15,Other birth injuries
1167,https://icd.who.int/browse10/2019/en#/P20-P29,P20,Intrauterine hypoxia
1168,https://icd.who.int/browse10/2019/en#/P20-P29,P21,Birth asphyxia
1169,https://icd.who.int/browse10/2019/en#/P20-P29,P22,Respiratory distress of newborn
1170,https://icd.who.int/browse10/2019/en#/P20-P29,P23,Congenital pneumonia
1171,https://icd.who.int/browse10/2019/en#/P20-P29,P24,Neonatal aspiration syndromes
1172,https://icd.who.int/browse10/2019/en#/P20-P29,P25,Interstitial emphysema and related conditions originating in the perinatal period
1173,https://icd.who.int/browse10/2019/en#/P20-P29,P26,Pulmonary haemorrhage originating in the perinatal period
1174,https://icd.who.int/browse10/2019/en#/P20-P29,P27,Chronic respiratory disease originating in the perinatal period
1175,https://icd.who.int/browse10/2019/en#/P20-P29,P28,Other respiratory conditions originating in the perinatal period
1176,https://icd.who.int/browse10/2019/en#/P20-P29,P29,Cardiovascular disorders originating in the perinatal period
1177,https://icd.who.int/browse10/2019/en#/P35-P39,P35,Congenital viral diseases
1178,https://icd.who.int/browse10/2019/en#/P35-P39,P36,Bacterial sepsis of newborn
1179,https://icd.who.int/browse10/2019/en#/P35-P39,P37,Other congenital infectious and parasitic diseases
1180,https://icd.who.int/browse10/2019/en#/P35-P39,P38,Omphalitis of newborn with or without mild haemorrhage
1181,https://icd.who.int/browse10/2019/en#/P35-P39,P39,Other infections specific to the perinatal period
1182,https://icd.who.int/browse10/2019/en#/P50-P61,P50,Fetal blood loss
1183,https://icd.who.int/browse10/2019/en#/P50-P61,P51,Umbilical haemorrhage of newborn
1184,https://icd.who.int/browse10/2019/en#/P50-P61,P52,Intracranial nontraumatic haemorrhage of fetus and newborn
1185,https://icd.who.int/browse10/2019/en#/P50-P61,P53,Haemorrhagic disease of fetus and newborn
1186,https://icd.who.int/browse10/2019/en#/P50-P61,P54,Other neonatal haemorrhages
1187,https://icd.who.int/browse10/2019/en#/P50-P61,P55,Haemolytic disease of fetus and newborn
1188,https://icd.who.int/browse10/2019/en#/P50-P61,P56,Hydrops fetalis due to haemolytic disease
1189,https://icd.who.int/browse10/2019/en#/P50-P61,P57,Kernicterus
1190,https://icd.who.int/browse10/2019/en#/P50-P61,P58,Neonatal jaundice due to other excessive haemolysis
1191,https://icd.who.int/browse10/2019/en#/P50-P61,P59,Neonatal jaundice from other and unspecified causes
1192,https://icd.who.int/browse10/2019/en#/P50-P61,P60,Disseminated intravascular coagulation of fetus and newborn
1193,https://icd.who.int/browse10/2019/en#/P50-P61,P61,Other perinatal haematological disorders
1194,https://icd.who.int/browse10/2019/en#/P70-P74,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn
1195,https://icd.who.int/browse10/2019/en#/P70-P74,P71,Transitory neonatal disorders of calcium and magnesium metabolism
1196,https://icd.who.int/browse10/2019/en#/P70-P74,P72,Other transitory neonatal endocrine disorders
1197,https://icd.who.int/browse10/2019/en#/P70-P74,P74,Other transitory neonatal electrolyte and metabolic disturbances
1198,https://icd.who.int/browse10/2019/en#/P75-P78,P75,Meconium ileus in cystic fibrosis (E84.1†)
1199,https://icd.who.int/browse10/2019/en#/P75-P78,P76,Other intestinal obstruction of newborn
1200,https://icd.who.int/browse10/2019/en#/P75-P78,P77,Necrotizing enterocolitis of fetus and newborn
1201,https://icd.who.int/browse10/2019/en#/P75-P78,P78,Other perinatal digestive system disorders
1202,https://icd.who.int/browse10/2019/en#/P80-P83,P80,Hypothermia of newborn
1203,https://icd.who.int/browse10/2019/en#/P80-P83,P81,Other disturbances of temperature regulation of newborn
1204,https://icd.who.int/browse10/2019/en#/P80-P83,P83,Other conditions of integument specific to fetus and newborn
1205,https://icd.who.int/browse10/2019/en#/P90-P96,P90,Convulsions of newborn
1206,https://icd.who.int/browse10/2019/en#/P90-P96,P91,Other disturbances of cerebral status of newborn
1207,https://icd.who.int/browse10/2019/en#/P90-P96,P92,Feeding problems of newborn
1208,https://icd.who.int/browse10/2019/en#/P90-P96,P93,Reactions and intoxications due to drugs administered to fetus and newborn
1209,https://icd.who.int/browse10/2019/en#/P90-P96,P94,Disorders of muscle tone of newborn
1210,https://icd.who.int/browse10/2019/en#/P90-P96,P95,Fetal death of unspecified cause
1211,https://icd.who.int/browse10/2019/en#/P90-P96,P96,Other conditions originating in the perinatal period
1212,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q00,Anencephaly and similar malformations
1213,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q01,Encephalocele
1214,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q02,Microcephaly
1215,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q03,Congenital hydrocephalus
1216,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q04,Other congenital malformations of brain
1217,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q05,Spina bifida
1218,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q06,Other congenital malformations of spinal cord
1219,https://icd.who.int/browse10/2019/en#/Q00-Q07,Q07,Other congenital malformations of nervous system
1220,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q10,"Congenital malformations of eyelid, lacrimal apparatus and orbit"
1221,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q11,"Anophthalmos, microphthalmos and macrophthalmos"
1222,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q12,Congenital lens malformations
1223,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q13,Congenital malformations of anterior segment of eye
1224,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q14,Congenital malformations of posterior segment of eye
1225,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q15,Other congenital malformations of eye
1226,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q16,Congenital malformations of ear causing impairment of hearing
1227,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q17,Other congenital malformations of ear
1228,https://icd.who.int/browse10/2019/en#/Q10-Q18,Q18,Other congenital malformations of face and neck
1229,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q20,Congenital malformations of cardiac chambers and connections
1230,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q21,Congenital malformations of cardiac septa
1231,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q22,Congenital malformations of pulmonary and tricuspid valves
1232,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q23,Congenital malformations of aortic and mitral valves
1233,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q24,Other congenital malformations of heart
1234,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q25,Congenital malformations of great arteries
1235,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q26,Congenital malformations of great veins
1236,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q27,Other congenital malformations of peripheral vascular system
1237,https://icd.who.int/browse10/2019/en#/Q20-Q28,Q28,Other congenital malformations of circulatory system
1238,https://icd.who.int/browse10/2019/en#/Q30-Q34,Q30,Congenital malformations of nose
1239,https://icd.who.int/browse10/2019/en#/Q30-Q34,Q31,Congenital malformations of larynx
1240,https://icd.who.int/browse10/2019/en#/Q30-Q34,Q32,Congenital malformations of trachea and bronchus
1241,https://icd.who.int/browse10/2019/en#/Q30-Q34,Q33,Congenital malformations of lung
1242,https://icd.who.int/browse10/2019/en#/Q30-Q34,Q34,Other congenital malformations of respiratory system
1243,https://icd.who.int/browse10/2019/en#/Q35-Q37,Q35,Cleft palate
1244,https://icd.who.int/browse10/2019/en#/Q35-Q37,Q36,Cleft lip
1245,https://icd.who.int/browse10/2019/en#/Q35-Q37,Q37,Cleft palate with cleft lip
1246,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q38,"Other congenital malformations of tongue, mouth and pharynx"
1247,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q39,Congenital malformations of oesophagus
1248,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q40,Other congenital malformations of upper alimentary tract
1249,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q41,"Congenital absence, atresia and stenosis of small intestine"
1250,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q42,"Congenital absence, atresia and stenosis of large intestine"
1251,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q43,Other congenital malformations of intestine
1252,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q44,"Congenital malformations of gallbladder, bile ducts and liver"
1253,https://icd.who.int/browse10/2019/en#/Q38-Q45,Q45,Other congenital malformations of digestive system
1254,https://icd.who.int/browse10/2019/en#/Q50-Q56,Q50,"Congenital malformations of ovaries, fallopian tubes and broad ligaments"
1255,https://icd.who.int/browse10/2019/en#/Q50-Q56,Q51,Congenital malformations of uterus and cervix
1256,https://icd.who.int/browse10/2019/en#/Q50-Q56,Q52,Other congenital malformations of female genitalia
1257,https://icd.who.int/browse10/2019/en#/Q50-Q56,Q53,Undescended testicle
1258,https://icd.who.int/browse10/2019/en#/Q50-Q56,Q54,Hypospadias
1259,https://icd.who.int/browse10/2019/en#/Q50-Q56,Q55,Other congenital malformations of male genital organs
1260,https://icd.who.int/browse10/2019/en#/Q50-Q56,Q56,Indeterminate sex and pseudohermaphroditism
1261,https://icd.who.int/browse10/2019/en#/Q60-Q64,Q60,Renal agenesis and other reduction defects of kidney
1262,https://icd.who.int/browse10/2019/en#/Q60-Q64,Q61,Cystic kidney disease
1263,https://icd.who.int/browse10/2019/en#/Q60-Q64,Q62,Congenital obstructive defects of renal pelvis and congenital malformations of ureter
1264,https://icd.who.int/browse10/2019/en#/Q60-Q64,Q63,Other congenital malformations of kidney
1265,https://icd.who.int/browse10/2019/en#/Q60-Q64,Q64,Other congenital malformations of urinary system
1266,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q65,Congenital deformities of hip
1267,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q66,Congenital deformities of feet
1268,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q67,"Congenital musculoskeletal deformities of head, face, spine and chest"
1269,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q68,Other congenital musculoskeletal deformities
1270,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q69,Polydactyly
1271,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q70,Syndactyly
1272,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q71,Reduction defects of upper limb
1273,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q72,Reduction defects of lower limb
1274,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q73,Reduction defects of unspecified limb
1275,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q74,Other congenital malformations of limb(s)
1276,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q75,Other congenital malformations of skull and face bones
1277,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q76,Congenital malformations of spine and bony thorax
1278,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q77,Osteochondrodysplasia with defects of growth of tubular bones and spine
1279,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q78,Other osteochondrodysplasias
1280,https://icd.who.int/browse10/2019/en#/Q65-Q79,Q79,"Congenital malformations of the musculoskeletal system, not elsewhere classified"
1281,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q80,Congenital ichthyosis
1282,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q81,Epidermolysis bullosa
1283,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q82,Other congenital malformations of skin
1284,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q83,Congenital malformations of breast
1285,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q84,Other congenital malformations of integument
1286,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q85,"Phakomatoses, not elsewhere classified"
1287,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q86,"Congenital malformation syndromes due to known exogenous causes, not elsewhere classified"
1288,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q87,Other specified congenital malformation syndromes affecting multiple systems
1289,https://icd.who.int/browse10/2019/en#/Q80-Q89,Q89,"Other congenital malformations, not elsewhere classified"
1290,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q90,Down syndrome
1291,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q91,Edwards syndrome and Patau syndrome
1292,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q92,"Other trisomies and partial trisomies of the autosomes, not elsewhere classified"
1293,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q93,"Monosomies and deletions from the autosomes, not elsewhere classified"
1294,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q95,"Balanced rearrangements and structural markers, not elsewhere classified"
1295,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q96,Turner syndrome
1296,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q97,"Other sex chromosome abnormalities, female phenotype, not elsewhere classified"
1297,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q98,"Other sex chromosome abnormalities, male phenotype, not elsewhere classified"
1298,https://icd.who.int/browse10/2019/en#/Q90-Q99,Q99,"Other chromosome abnormalities, not elsewhere classified"
1299,https://icd.who.int/browse10/2019/en#/R00-R09,R00,Abnormalities of heart beat
1300,https://icd.who.int/browse10/2019/en#/R00-R09,R01,Cardiac murmurs and other cardiac sounds
1301,https://icd.who.int/browse10/2019/en#/R00-R09,R02,"Gangrene, not elsewhere classified"
1302,https://icd.who.int/browse10/2019/en#/R00-R09,R03,"Abnormal blood-pressure reading, without diagnosis"
1303,https://icd.who.int/browse10/2019/en#/R00-R09,R04,Haemorrhage from respiratory passages
1304,https://icd.who.int/browse10/2019/en#/R00-R09,R05,Cough
1305,https://icd.who.int/browse10/2019/en#/R00-R09,R06,Abnormalities of breathing
1306,https://icd.who.int/browse10/2019/en#/R00-R09,R07,Pain in throat and chest
1307,https://icd.who.int/browse10/2019/en#/R00-R09,R09,Other symptoms and signs involving the circulatory and respiratory systems
1308,https://icd.who.int/browse10/2019/en#/R10-R19,R10,Abdominal and pelvic pain
1309,https://icd.who.int/browse10/2019/en#/R10-R19,R11,Nausea and vomiting
1310,https://icd.who.int/browse10/2019/en#/R10-R19,R12,Heartburn
1311,https://icd.who.int/browse10/2019/en#/R10-R19,R13,Dysphagia
1312,https://icd.who.int/browse10/2019/en#/R10-R19,R14,Flatulence and related conditions
1313,https://icd.who.int/browse10/2019/en#/R10-R19,R15,Faecal incontinence
1314,https://icd.who.int/browse10/2019/en#/R10-R19,R16,"Hepatomegaly and splenomegaly, not elsewhere classified"
1315,https://icd.who.int/browse10/2019/en#/R10-R19,R17,"Hyperbilirubinaemia, with or without jaundice, not elsewhere classified"
1316,https://icd.who.int/browse10/2019/en#/R10-R19,R18,Ascites
1317,https://icd.who.int/browse10/2019/en#/R10-R19,R19,Other symptoms and signs involving the digestive system and abdomen
1318,https://icd.who.int/browse10/2019/en#/R20-R23,R20,Disturbances of skin sensation
1319,https://icd.who.int/browse10/2019/en#/R20-R23,R21,Rash and other nonspecific skin eruption
1320,https://icd.who.int/browse10/2019/en#/R20-R23,R22,"Localized swelling, mass and lump of skin and subcutaneous tissue"
1321,https://icd.who.int/browse10/2019/en#/R20-R23,R23,Other skin changes
1322,https://icd.who.int/browse10/2019/en#/R25-R29,R25,Abnormal involuntary movements
1323,https://icd.who.int/browse10/2019/en#/R25-R29,R26,Abnormalities of gait and mobility
1324,https://icd.who.int/browse10/2019/en#/R25-R29,R27,Other lack of coordination
1325,https://icd.who.int/browse10/2019/en#/R25-R29,R29,Other symptoms and signs involving the nervous and musculoskeletal systems
1326,https://icd.who.int/browse10/2019/en#/R30-R39,R30,Pain associated with micturition
1327,https://icd.who.int/browse10/2019/en#/R30-R39,R31,Unspecified haematuria
1328,https://icd.who.int/browse10/2019/en#/R30-R39,R32,Unspecified urinary incontinence
1329,https://icd.who.int/browse10/2019/en#/R30-R39,R33,Retention of urine
1330,https://icd.who.int/browse10/2019/en#/R30-R39,R34,Anuria and oliguria
1331,https://icd.who.int/browse10/2019/en#/R30-R39,R35,Polyuria
1332,https://icd.who.int/browse10/2019/en#/R30-R39,R36,Urethral discharge
1333,https://icd.who.int/browse10/2019/en#/R30-R39,R39,Other symptoms and signs involving the urinary system
1334,https://icd.who.int/browse10/2019/en#/R40-R46,R40,"Somnolence, stupor and coma"
1335,https://icd.who.int/browse10/2019/en#/R40-R46,R41,Other symptoms and signs involving cognitive functions and awareness
1336,https://icd.who.int/browse10/2019/en#/R40-R46,R42,Dizziness and giddiness
1337,https://icd.who.int/browse10/2019/en#/R40-R46,R43,Disturbances of smell and taste
1338,https://icd.who.int/browse10/2019/en#/R40-R46,R44,Other symptoms and signs involving general sensations and perceptions
1339,https://icd.who.int/browse10/2019/en#/R40-R46,R45,Symptoms and signs involving emotional state
1340,https://icd.who.int/browse10/2019/en#/R40-R46,R46,Symptoms and signs involving appearance and behaviour
1341,https://icd.who.int/browse10/2019/en#/R47-R49,R47,"Speech disturbances, not elsewhere classified"
1342,https://icd.who.int/browse10/2019/en#/R47-R49,R48,"Dyslexia and other symbolic dysfunctions, not elsewhere classified"
1343,https://icd.who.int/browse10/2019/en#/R47-R49,R49,Voice disturbances
1344,https://icd.who.int/browse10/2019/en#/R50-R69,R50,Fever of other and unknown origin
1345,https://icd.who.int/browse10/2019/en#/R50-R69,R51,Headache
1346,https://icd.who.int/browse10/2019/en#/R50-R69,R52,"Pain, not elsewhere classified"
1347,https://icd.who.int/browse10/2019/en#/R50-R69,R53,Malaise and fatigue
1348,https://icd.who.int/browse10/2019/en#/R50-R69,R54,Senility
1349,https://icd.who.int/browse10/2019/en#/R50-R69,R55,Syncope and collapse
1350,https://icd.who.int/browse10/2019/en#/R50-R69,R56,"Convulsions, not elsewhere classified"
1351,https://icd.who.int/browse10/2019/en#/R50-R69,R57,"Shock, not elsewhere classified"
1352,https://icd.who.int/browse10/2019/en#/R50-R69,R58,"Haemorrhage, not elsewhere classified"
1353,https://icd.who.int/browse10/2019/en#/R50-R69,R59,Enlarged lymph nodes
1354,https://icd.who.int/browse10/2019/en#/R50-R69,R60,"Oedema, not elsewhere classified"
1355,https://icd.who.int/browse10/2019/en#/R50-R69,R61,Hyperhidrosis
1356,https://icd.who.int/browse10/2019/en#/R50-R69,R62,Lack of expected normal physiological development
1357,https://icd.who.int/browse10/2019/en#/R50-R69,R63,Symptoms and signs concerning food and fluid intake
1358,https://icd.who.int/browse10/2019/en#/R50-R69,R64,Cachexia
1359,https://icd.who.int/browse10/2019/en#/R50-R69,R65,Systemic Inflammatory Response Syndrome [SIRS]
1360,https://icd.who.int/browse10/2019/en#/R50-R69,R68,Other general symptoms and signs
1361,https://icd.who.int/browse10/2019/en#/R50-R69,R69,Unknown and unspecified causes of morbidity
1362,https://icd.who.int/browse10/2019/en#/R70-R79,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity
1363,https://icd.who.int/browse10/2019/en#/R70-R79,R71,Abnormality of red blood cells
1364,https://icd.who.int/browse10/2019/en#/R70-R79,R72,"Abnormality of white blood cells, not elsewhere classified"
1365,https://icd.who.int/browse10/2019/en#/R70-R79,R73,Elevated blood glucose level
1366,https://icd.who.int/browse10/2019/en#/R70-R79,R74,Abnormal serum enzyme levels
1367,https://icd.who.int/browse10/2019/en#/R70-R79,R75,Laboratory evidence of human immunodeficiency virus [HIV]
1368,https://icd.who.int/browse10/2019/en#/R70-R79,R76,Other abnormal immunological findings in serum
1369,https://icd.who.int/browse10/2019/en#/R70-R79,R77,Other abnormalities of plasma proteins
1370,https://icd.who.int/browse10/2019/en#/R70-R79,R78,"Findings of drugs and other substances, not normally found in blood"
1371,https://icd.who.int/browse10/2019/en#/R70-R79,R79,Other abnormal findings of blood chemistry
1372,https://icd.who.int/browse10/2019/en#/R80-R82,R80,Isolated proteinuria
1373,https://icd.who.int/browse10/2019/en#/R80-R82,R81,Glycosuria
1374,https://icd.who.int/browse10/2019/en#/R80-R82,R82,Other abnormal findings in urine
1375,https://icd.who.int/browse10/2019/en#/R83-R89,R83,Abnormal findings in cerebrospinal fluid
1376,https://icd.who.int/browse10/2019/en#/R83-R89,R84,Abnormal findings in specimens from respiratory organs and thorax
1377,https://icd.who.int/browse10/2019/en#/R83-R89,R85,Abnormal findings in specimens from digestive organs and abdominal cavity
1378,https://icd.who.int/browse10/2019/en#/R83-R89,R86,Abnormal findings in specimens from male genital organs
1379,https://icd.who.int/browse10/2019/en#/R83-R89,R87,Abnormal findings in specimens from female genital organs
1380,https://icd.who.int/browse10/2019/en#/R83-R89,R89,"Abnormal findings in specimens from other organs, systems and tissues"
1381,https://icd.who.int/browse10/2019/en#/R90-R94,R90,Abnormal findings on diagnostic imaging of central nervous system
1382,https://icd.who.int/browse10/2019/en#/R90-R94,R91,Abnormal findings on diagnostic imaging of lung
1383,https://icd.who.int/browse10/2019/en#/R90-R94,R92,Abnormal findings on diagnostic imaging of breast
1384,https://icd.who.int/browse10/2019/en#/R90-R94,R93,Abnormal findings on diagnostic imaging of other body structures
1385,https://icd.who.int/browse10/2019/en#/R90-R94,R94,Abnormal results of function studies
1386,https://icd.who.int/browse10/2019/en#/R95-R99,R95,Sudden infant death syndrome
1387,https://icd.who.int/browse10/2019/en#/R95-R99,R96,"Other sudden death, cause unknown"
1388,https://icd.who.int/browse10/2019/en#/R95-R99,R98,Unattended death
1389,https://icd.who.int/browse10/2019/en#/R95-R99,R99,Other ill-defined and unspecified causes of mortality
1390,https://icd.who.int/browse10/2019/en#/S00-S09,S00,Superficial injury of head
1391,https://icd.who.int/browse10/2019/en#/S00-S09,S01,Open wound of head
1392,https://icd.who.int/browse10/2019/en#/S00-S09,S02,Fracture of skull and facial bones
